,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
271,Limestone,298_B_LIM1,298,B,LIM1,176.0,Coal Steam,,ERC_REST,Texas,48.0,Limestone,293.0,48293.0,831.0,10342.0,1985.0,9999.0,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1985.0,0.9,LNC3,SNCR,,1997.0,ESPC,No,ACI,2016.0,,0.6,0.16546,0.16546,0.16546,0.16546,0.1,0.1,0.1,0.9500000000000001,,,,,,,,Lignite,298.0,31.4219,-96.2525,,,,,,,,1.751942379046926,215.4,POINT (-96.2525 31.4219),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,12.0,148.749,84836.63850600267,332.40000000000003,0.0,37800.0,4.47,22.588588084103307,1,0.0,1,1,0,True,2040,False,298+LIM1,,,,,,,,,,,,
272,Limestone,298_B_LIM2,298,B,LIM2,177.0,Coal Steam,,ERC_REST,Texas,48.0,Limestone,293.0,48293.0,858.0,10301.0,1986.0,9999.0,tangential,dry,N,"Lignite, Subbituminous",Wet Scrubber,1986.0,0.9,OFA,SNCR,,1997.0,ESPC,No,ACI,2016.0,,0.6,0.18149,0.18149,0.139,0.139,0.1,0.1,0.1,0.9500000000000001,,,,,,,,Lignite,298.0,31.4219,-96.2525,,,,,,,,1.751942379046926,215.4,POINT (-96.2525 31.4219),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,12.0,153.582,87593.06358381503,343.20000000000005,0.0,37800.0,4.47,22.516758446562385,1,0.0,1,1,0,True,2040,False,298+LIM2,,,,,,,,,,,,
273,Lake Hubbard,3452_B_1,3452,B,1,2313.0,O/G Steam,,ERC_REST,Texas,48.0,Dallas,113.0,48113.0,392.0,12851.0,1970.0,9999.0,wall,dry,N,Natural Gas,,,,BOOS,,,,,,,,,1.16,0.11788,0.11788,0.11788,0.11788,,,,,,,,,,,,Natural Gas,3452.0,32.8358,-96.5458,,,,,,,,3.6509190329230177,117.0,POINT (-96.5458 32.8358),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,90.552,40019.20853712761,156.8,0.0,37800.0,4.47,51.3879604920937,1,0.0,1,1,0,True,False,2030,3452+1,,,,,,,,,,,,
274,Lake Hubbard,3452_B_2,3452,B,2,2314.0,O/G Steam,,ERC_REST,Texas,48.0,Dallas,113.0,48113.0,523.0,12222.0,1973.0,9999.0,wall,dry,N,Natural Gas,,,,LNBO,SCR,2002.0,,,,,,,1.16,0.01991,0.01991,0.01991,0.01991,,,,,,,,,,,,Natural Gas,3452.0,32.8358,-96.5458,,,,,,,,3.6509190329230177,117.0,POINT (-96.5458 32.8358),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,120.813,53392.9746554024,209.20000000000002,0.0,37800.0,4.47,49.09153242038512,1,0.0,1,1,0,True,False,2030,3452+2,,,,,,,,,,,,
275,Mountain Creek,3453_B_6,3453,B,6,2318.0,O/G Steam,,ERC_REST,Texas,48.0,Dallas,113.0,48113.0,122.0,12752.0,1956.0,9999.0,wall,dry,N,Natural Gas,,,,CM + FR + LNB + NH3,,,,,,,,,1.157,0.10243,0.10243,0.10243,0.10243,,,,,,,,,,,,Natural Gas,3453.0,32.7231,-96.9358,,,,,,,,3.6509190329230177,117.0,POINT (-96.9358 32.7231),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,28.182000000000002,12454.957759004,48.800000000000004,0.0,37800.0,4.47,51.02651950783432,1,0.0,1,1,0,True,False,2030,3453+6,,,,,,,,,,,,
276,Mountain Creek,3453_B_7,3453,B,7,2319.0,O/G Steam,,ERC_REST,Texas,48.0,Dallas,113.0,48113.0,118.0,13034.0,1958.0,9999.0,wall,dry,N,Natural Gas,,,,CM + FR + LNB + NH3,,,,,,,,,1.157,0.18167,0.18167,0.18167,0.18167,,,,,,,,,,,,Natural Gas,3453.0,32.7231,-96.9358,,,,,,,,3.6509190329230177,117.0,POINT (-96.9358 32.7231),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,27.258000000000003,12046.598488216985,47.2,0.0,37800.0,4.47,52.056078675118606,1,0.0,1,1,0,True,False,2030,3453+7,,,,,,,,,,,,
277,Mountain Creek,3453_B_8,3453,B,8,2320.0,O/G Steam,,ERC_REST,Texas,48.0,Dallas,113.0,48113.0,568.0,11653.0,1967.0,9999.0,tangential,,N,Natural Gas,,,,NH3,SCR,2003.0,,,,,,,1.157,0.02241,0.02241,0.02241,0.02241,,,,,,,,,,,,Natural Gas,3453.0,32.7231,-96.9358,,,,,,,,3.6509190329230177,117.0,POINT (-96.9358 32.7231),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,131.208,57987.01645175633,227.20000000000002,0.0,37800.0,4.47,47.01415949065192,1,0.0,1,1,0,True,False,2030,3453+8,,,,,,,,,,,,
278,Graham,3490_B_1,3490,B,1,2408.0,O/G Steam,,ERC_WEST,Texas,48.0,Young,503.0,48503.0,234.0,12596.0,1960.0,9999.0,wall,dry,N,Natural Gas,,,,CM,,,,,,,,,1.16,0.26462,0.26462,0.26462,0.26462,,,,,,,,,,,,Natural Gas,3490.0,33.1344,-98.6117,,,,,,,,3.6509190329230177,117.0,POINT (-98.6117 33.1344),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,54.054,23889.01734104046,93.60000000000001,0.0,37800.0,4.47,50.45697613869833,1,0.0,1,1,0,True,False,2030,3490+1,,,,,,,,,,,,
279,Graham,3490_B_2,3490,B,2,2409.0,O/G Steam,,ERC_WEST,Texas,48.0,Young,503.0,48503.0,390.0,12238.0,1969.0,9999.0,wall,dry,N,Natural Gas,,,,BF + CM + FR + OFA,,,,,,,,,1.16,0.27322,0.27322,0.27322,0.27322,,,,,,,,,,,,Natural Gas,3490.0,33.1344,-98.6117,,,,,,,,3.6509190329230177,117.0,POINT (-98.6117 33.1344),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,90.09,39815.028901734106,156.0,0.0,37800.0,4.47,49.14994712491188,1,0.0,1,1,0,True,False,2030,3490+2,,,,,,,,,,,,
280,Handley,3491_B_3,3491,B,3,2413.0,O/G Steam,,ERC_REST,Texas,48.0,Tarrant,439.0,48439.0,395.0,14029.0,1963.0,9999.0,wall,dry,N,Natural Gas,,,,CM,SCR,2004.0,,,,,,,1.157,0.03659,0.03659,0.03659,0.03659,,,,,,,,,,,,Natural Gas,3491.0,32.7283,-97.2192,,,,,,,,3.6509190329230177,117.0,POINT (-97.2192 32.7283),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,91.245,40325.47799021787,158.0,0.0,37800.0,4.47,55.68874311287701,1,0.0,1,1,0,True,False,2030,3491+3,,,,,,,,,,,,
281,Handley,3491_B_4,3491,B,4,2414.0,O/G Steam,,ERC_REST,Texas,48.0,Tarrant,439.0,48439.0,435.0,14014.0,1976.0,9999.0,wall,dry,N,Natural Gas,,,,,SCR,2003.0,,,,,,,0.5,0.01687,0.01687,0.01687,0.01687,,,,,,,,,,,,Natural Gas,3491.0,32.7283,-97.2192,,,,,,,,3.6509190329230177,117.0,POINT (-97.2192 32.7283),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,100.485,44409.070698088035,174.0,0.0,37800.0,4.47,55.633979327383166,1,0.0,1,1,0,True,False,2040,3491+4,,,,,,,,,,,,
282,Handley,3491_B_5,3491,B,5,2415.0,O/G Steam,,ERC_REST,Texas,48.0,Tarrant,439.0,48439.0,435.0,14074.0,1977.0,9999.0,wall,dry,N,Natural Gas,,,,,SCR,2003.0,,,,,,,0.5,0.01524,0.01524,0.01524,0.01524,,,,,,,,,,,,Natural Gas,3491.0,32.7283,-97.2192,,,,,,,,3.6509190329230177,117.0,POINT (-97.2192 32.7283),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,100.485,44409.070698088035,174.0,0.0,37800.0,4.47,55.85303446935855,1,0.0,1,1,0,True,False,2040,3491+5,,,,,,,,,,,,
283,Stryker Creek,3504_B_1,3504,B,1,2429.0,O/G Steam,,ERC_REST,Texas,48.0,Cherokee,73.0,48073.0,167.0,12446.0,1958.0,9999.0,wall,dry,N,Natural Gas,,,,LNB,,,,,,,,,1.16,0.15225,0.15225,0.15225,0.15225,,,,,,,,,,,,Natural Gas,3504.0,31.93985,-94.989834,,,,,,,,3.6509190329230177,117.0,POINT (-94.989834 31.93985),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,38.577000000000005,17048.999555357936,66.8,0.0,37800.0,4.47,49.90933828375987,1,0.0,1,1,0,True,False,2030,3504+1,,,,,,,,,,,,
284,Stryker Creek,3504_B_2,3504,B,2,2430.0,O/G Steam,,ERC_REST,Texas,48.0,Cherokee,73.0,48073.0,502.0,12382.0,1965.0,9999.0,tangential,,N,Natural Gas,,,,LNC2,,,,,,,,,1.16,0.08906,0.08906,0.08906,0.08906,,,,,,,,,,,,Natural Gas,3504.0,31.93985,-94.989834,,,,,,,,3.6509190329230177,117.0,POINT (-94.989834 31.93985),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,115.962,51249.08848377056,200.8,0.0,37800.0,4.47,49.675679465652806,1,0.0,1,1,0,True,False,2030,3504+2,,,,,,,,,,,,
285,Trinidad (TX),3507_B_9,3507,B,9,2435.0,O/G Steam,,ERC_REST,Texas,48.0,Henderson,213.0,48213.0,235.0,12557.0,1965.0,9999.0,tangential,,N,Natural Gas,,,,,,,,,,,,,1.16,0.17177,0.17177,0.17177,0.17177,,,,,,,,,,,,Natural Gas,3507.0,32.124519,-96.101277,,,,,,,,3.6509190329230177,117.0,POINT (-96.101277 32.124519),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,54.285000000000004,23991.107158737217,94.0,0.0,37800.0,4.47,50.31459029641433,1,0.0,1,1,0,True,False,2030,3507+9,,,,,,,,,,,,
286,Ray Olinger,3576_B_BW2,3576,B,BW2,2464.0,O/G Steam,,ERC_REST,Texas,48.0,Collin,85.0,48085.0,107.0,13574.0,1971.0,9999.0,wall,dry,N,Natural Gas,,,,FR + OFA,,,,,,,,,0.006,0.05129,0.05129,0.05129,0.05129,,,,,,,,,,,,Natural Gas,3576.0,33.068055,-96.452481,,,,,,,,3.6509190329230177,117.0,POINT (-96.45248100000001 33.068055),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,24.717000000000002,10923.61049355269,42.800000000000004,0.0,37800.0,4.47,54.02757495289704,1,0.0,1,1,0,True,False,2030,3576+BW2,,,,,,,,,,,,
287,Ray Olinger,3576_B_BW3,3576,B,BW3,2465.0,O/G Steam,,ERC_REST,Texas,48.0,Collin,85.0,48085.0,138.0,13386.0,1975.0,9999.0,wall,dry,N,Natural Gas,,,,FR + LNB + LNBO + OFA,,,,,,,,,0.006,0.0498,0.0498,0.0498,0.0498,,,,,,,,,,,,Natural Gas,3576.0,33.068055,-96.452481,,,,,,,,3.6509190329230177,117.0,POINT (-96.45248100000001 33.068055),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,31.878,14088.394842152067,55.2,0.0,37800.0,4.47,53.34120217470751,1,0.0,1,1,0,True,False,2040,3576+BW3,,,,,,,,,,,,
288,Ray Olinger,3576_B_CE1,3576,B,CE1,2466.0,O/G Steam,,ERC_REST,Texas,48.0,Collin,85.0,48085.0,75.0,12882.0,1967.0,9999.0,tangential,,N,Natural Gas,,,,LNC2,,,,,,,,,0.006,0.04486,0.04486,0.04486,0.04486,,,,,,,,,,,,Natural Gas,3576.0,33.068055,-96.452481,,,,,,,,3.6509190329230177,117.0,POINT (-96.45248100000001 33.068055),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,17.325,7656.736327256558,30.0,0.0,37800.0,4.47,51.50113898211431,1,0.0,1,1,0,True,False,2030,3576+CE1,,,,,,,,,,,,
289,Ray Olinger,3576_G_4,3576,G,4,2467.0,Combustion Turbine,,ERC_REST,Texas,48.0,Collin,85.0,48085.0,75.0,13568.0,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,3.0,0.05812,0.05812,0.05812,0.05812,,,,,,,,,,,,Natural Gas,3576.0,33.068055,-96.452481,,,,,,,,3.6509190329230177,117.0,POINT (-96.45248100000001 33.068055),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,2.0,25.650000000000002,1914.1840818141395,30.0,0.0,7340.0,15.45,64.9856694386995,0,0.0,1,1,0,True,False,2040,3576+4,,,,,,,,,,,,
290,R W Miller,3628_B_2,3628,B,2,2494.0,O/G Steam,,ERC_REST,Texas,48.0,Palo Pinto,363.0,48363.0,100.0,12090.0,1972.0,9999.0,wall,dry,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,1.157,0.26607,0.26607,0.26607,0.26607,,,,,,,,,,,,Natural Gas,3628.0,32.6581,-98.3103,,,,,,,,3.6509190329230177,117.0,POINT (-98.3103 32.6581),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,23.1,10208.98176967541,40.0,0.0,37800.0,4.47,48.60961110803928,1,0.0,1,1,0,True,False,2030,3628+2,,,,,,,,,,,,
291,R W Miller,3628_B_3,3628,B,3,2495.0,O/G Steam,,ERC_REST,Texas,48.0,Palo Pinto,363.0,48363.0,200.0,12101.0,1975.0,9999.0,wall,dry,N,"Natural Gas, Distillate Fuel Oil",,,,CM,,,,,,,,,0.8,0.10904,0.10904,0.10904,0.10904,,,,,,,,,,,,Natural Gas,3628.0,32.6581,-98.3103,,,,,,,,3.6509190329230177,117.0,POINT (-98.3103 32.6581),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,46.2,20417.96353935082,80.0,0.0,37800.0,4.47,48.64977121740144,1,0.0,1,1,0,True,False,2040,3628+3,,,,,,,,,,,,
292,R W Miller,3628_G_4,3628,G,4,2491.0,Combustion Turbine,,ERC_REST,Texas,48.0,Palo Pinto,363.0,48363.0,104.0,13862.0,1994.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,3.0,0.08854,0.08854,0.08854,0.08854,,,,,,,,,,,,Natural Gas,3628.0,32.6581,-98.3103,,,,,,,,3.6509190329230177,117.0,POINT (-98.3103 32.6581),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,2.0,35.568000000000005,2654.335260115607,41.6,0.0,7340.0,15.45,66.05903963437888,0,0.0,1,1,0,True,False,2030,3628+4,,,,,,,,,,,,
293,R W Miller,3628_G_5,3628,G,5,2492.0,Combustion Turbine,,ERC_REST,Texas,48.0,Palo Pinto,363.0,48363.0,104.0,13862.0,1994.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,3.0,0.08005,0.08005,0.08005,0.08005,,,,,,,,,,,,Natural Gas,3628.0,32.6581,-98.3103,,,,,,,,3.6509190329230177,117.0,POINT (-98.3103 32.6581),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,2.0,35.568000000000005,2654.335260115607,41.6,0.0,7340.0,15.45,66.05903963437888,0,0.0,1,1,0,True,False,2030,3628+5,,,,,,,,,,,,
294,Paris Energy Center,50109_G_GEN1,50109,G,GEN1,89668.0,Combined Cycle,,ERC_REST,Texas,48.0,Lamar,277.0,48277.0,78.0,8795.0,1989.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,1.09,0.13693,0.13693,0.13693,0.13693,,,,,,,,,,,,Natural Gas,50109.0,33.6968,-95.5577,,,,,,,,3.6509190329230177,117.0,POINT (-95.5577 33.6968),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,49.842,7963.005780346821,31.200000000000003,0.0,13170.0,3.5999999999999996,35.70983289455794,1,0.0,1,1,0,True,False,2050,50109+GEN1,,,,,,,,,,,,
295,Paris Energy Center,50109_G_GEN2,50109,G,GEN2,89669.0,Combined Cycle,,ERC_REST,Texas,48.0,Lamar,277.0,48277.0,80.0,8795.0,1989.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,STM,,,,,,,,,1.09,0.13693,0.13693,0.13693,0.13693,,,,,,,,,,,,Natural Gas,50109.0,33.6968,-95.5577,,,,,,,,3.6509190329230177,117.0,POINT (-95.5577 33.6968),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,51.120000000000005,8167.185415740329,32.0,0.0,13170.0,3.5999999999999996,35.70983289455794,1,0.0,1,1,0,True,False,2050,50109+GEN2,,,,,,,,,,,,
296,Paris Energy Center,50109_G_GEN3,50109,G,GEN3,,Combined Cycle,,ERC_REST,Texas,48.0,Lamar,277.0,48277.0,78.0,8795.0,1989.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,LNB + STM,,,,,,,,,1.09,0.13693,0.13693,0.13693,0.13693,,,,,,,,,,,,Natural Gas,50109.0,33.6968,-95.5577,,,,,,,,3.6509190329230177,117.0,POINT (-95.5577 33.6968),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,49.842,7963.005780346821,31.200000000000003,0.0,13170.0,3.5999999999999996,35.70983289455794,1,0.0,1,1,0,True,False,2050,50109+GEN3,,,,,,,,,,,,
297,Signal Hill Generating LLC,50127_G_GTA,50127,G,GTA,,Combined Cycle,,ERC_WEST,Texas,48.0,Wichita,485.0,48485.0,19.7,11461.0,1987.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,3.6509190329230177,117.0,POINT (-98.5894 33.8625),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,12.5883,2011.1694086260559,7.88,0.0,13170.0,3.5999999999999996,45.44318303633071,1,0.0,1,1,0,True,False,2050,50127+GTA,,,,,,,,,,,,
298,Signal Hill Generating LLC,50127_G_GTB,50127,G,GTB,,Combined Cycle,,ERC_WEST,Texas,48.0,Wichita,485.0,48485.0,19.7,11461.0,1987.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,3.6509190329230177,117.0,POINT (-98.5894 33.8625),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,12.5883,2011.1694086260559,7.88,0.0,13170.0,3.5999999999999996,45.44318303633071,1,0.0,1,1,0,True,False,2050,50127+GTB,,,,,,,,,,,,
299,Signal Hill Generating LLC,50127_G_GTC,50127,G,GTC,,Combined Cycle,,ERC_WEST,Texas,48.0,Wichita,485.0,48485.0,19.7,11461.0,1987.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,3.6509190329230177,117.0,POINT (-98.5894 33.8625),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,12.5883,2011.1694086260559,7.88,0.0,13170.0,3.5999999999999996,45.44318303633071,1,0.0,1,1,0,True,False,2050,50127+GTC,,,,,,,,,,,,
300,Signal Hill Generating LLC,50127_G_STD,50127,G,STD,,Combined Cycle,,ERC_WEST,Texas,48.0,Wichita,485.0,48485.0,17.0,11461.0,1987.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,,0.09795,0.09795,0.09795,0.09795,,,,,,,,,,,,Natural Gas,50127.0,33.8625,-98.5894,,,,,,,,3.6509190329230177,117.0,POINT (-98.5894 33.8625),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,10.863,1735.52690084482,6.800000000000001,0.0,13170.0,3.5999999999999996,45.44318303633071,1,0.0,1,1,0,True,False,2050,50127+STD,,,,,,,,,,,,
301,Johnson County,54817_G_GT-1,54817,G,GT-1,3804.0,Combined Cycle,,ERC_REST,Texas,48.0,Johnson,251.0,48251.0,163.0,8024.0,1996.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,2006.0,,,,,,,,0.03418,0.03418,0.03418,0.03418,,,,,,,,,,,,Natural Gas,54817.0,32.3994,-97.4078,,,,,,,,3.6509190329230177,117.0,POINT (-97.40779999999999 32.3994),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,51.834,16640.64028457092,65.2,0.0,13170.0,3.5999999999999996,32.89497432017429,1,0.0,1,1,0,False,False,False,54817+GT-1,,,,,,,,,,,,
302,Johnson County,54817_G_ST-1,54817,G,ST-1,,Combined Cycle,,ERC_REST,Texas,48.0,Johnson,251.0,48251.0,104.0,8024.0,1996.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,,SCR,1996.0,,,,,,,3.0,0.03418,0.03418,0.03418,0.03418,,,,,,,,,,,,Natural Gas,54817.0,32.3994,-97.4078,,,,,,,,3.6509190329230177,117.0,POINT (-97.40779999999999 32.3994),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,33.072,10617.341040462428,41.6,0.0,13170.0,3.5999999999999996,32.89497432017429,1,0.0,1,1,0,False,False,False,54817+ST-1,,,,,,,,,,,,
303,Midlothian Energy Facility,55091_G_STK1,55091,G,STK1,3873.0,Combined Cycle,,ERC_REST,Texas,48.0,Ellis,139.0,48139.0,249.0,7715.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB + H2O,SCR,,,,,,,,,0.01496,0.01496,0.01496,0.01496,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,3.6509190329230177,117.0,POINT (-97.05370000000001 32.4302),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,79.182,25420.364606491774,99.60000000000001,0.0,13170.0,3.5999999999999996,31.766840339001085,1,0.0,1,1,0,False,False,False,55091+STK1,,,,,,,,,,,,
304,Midlothian Energy Facility,55091_G_STK2,55091,G,STK2,3874.0,Combined Cycle,,ERC_REST,Texas,48.0,Ellis,139.0,48139.0,249.0,7711.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB + H2O,SCR,,,,,,,,,0.0143,0.0143,0.0143,0.0143,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,3.6509190329230177,117.0,POINT (-97.05370000000001 32.4302),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,79.182,25420.364606491774,99.60000000000001,0.0,13170.0,3.5999999999999996,31.752236662869386,1,0.0,1,1,0,False,False,False,55091+STK2,,,,,,,,,,,,
305,Midlothian Energy Facility,55091_G_STK3,55091,G,STK3,3875.0,Combined Cycle,,ERC_REST,Texas,48.0,Ellis,139.0,48139.0,240.0,7727.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB + H2O,SCR,,,,,,,,,0.0138,0.0138,0.0138,0.0138,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,3.6509190329230177,117.0,POINT (-97.05370000000001 32.4302),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,76.32000000000001,24501.556247220986,96.0,0.0,13170.0,3.5999999999999996,31.810651367396154,1,0.0,1,1,0,False,False,False,55091+STK3,,,,,,,,,,,,
306,Midlothian Energy Facility,55091_G_STK4,55091,G,STK4,3876.0,Combined Cycle,,ERC_REST,Texas,48.0,Ellis,139.0,48139.0,246.0,7716.0,2000.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01355,0.01355,0.01355,0.01355,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,3.6509190329230177,117.0,POINT (-97.05370000000001 32.4302),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,78.228,25114.09515340151,98.4,0.0,13170.0,3.5999999999999996,31.770491258034006,1,0.0,1,1,0,False,False,False,55091+STK4,,,,,,,,,,,,
307,Midlothian Energy Facility,55091_G_STK5,55091,G,STK5,3877.0,Combined Cycle,,ERC_REST,Texas,48.0,Ellis,139.0,48139.0,247.0,7716.0,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01369,0.01369,0.01369,0.01369,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,3.6509190329230177,117.0,POINT (-97.05370000000001 32.4302),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,78.546,25216.184971098264,98.80000000000001,0.0,13170.0,3.5999999999999996,31.770491258034006,1,0.0,1,1,0,False,False,False,55091+STK5,,,,,,,,,,,,
308,Midlothian Energy Facility,55091_G_STK6,55091,G,STK6,3878.0,Combined Cycle,,ERC_REST,Texas,48.0,Ellis,139.0,48139.0,252.0,7703.0,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.01359,0.01359,0.01359,0.01359,,,,,,,,,,,,Natural Gas,55091.0,32.4302,-97.0537,,,,,,,,3.6509190329230177,117.0,POINT (-97.05370000000001 32.4302),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,80.136,25726.634059582037,100.80000000000001,0.0,13170.0,3.5999999999999996,31.723029310606,1,0.0,1,1,0,False,False,False,55091+STK6,,,,,,,,,,,,
