,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol
422,Ocotillo Windpower,56959_G_OWF,56959,G,OWF,,Onshore Wind,,ERC_WEST,Texas,48,Howard,227,48227,58.8,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56959.0,32.1217,-101.3853,,,,,,,0.0,0.0,POINT (-101.3853 32.1217),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,58.8,6.002881280569142,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56959+OWF
423,Pyron Wind Farm LLC,56981_G_1,56981,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Fisher,151,48151,249.0,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56981.0,32.5886,-100.6728,56981.0,9.9,9.9,9.9,,,0.0,0.0,POINT (-100.6728 32.5886),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,249.0,25.420364606491773,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56981+1
424,Pyron Wind Farm LLC,56981_G_PYRBT,56981,G,PYRBT,,Energy Storage,,ERC_WEST,Texas,48,Fisher,151,48151,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56981.0,32.5886,-100.6728,56981.0,9.9,9.9,9.9,0.81,0.0,0.0,0.0,POINT (-100.6728 32.5886),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,56981+PYRBT
425,Inadale Wind Farm LLC,56984_G_1,56984,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Nolan,353,48353,197.0,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56984.0,32.4969,-100.5797,56984.0,9.9,9.9,9.9,,,0.0,0.0,POINT (-100.5797 32.4969),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,197.0,20.111694086260563,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56984+1
426,Inadale Wind Farm LLC,56984_G_INABT,56984,G,INABT,,Energy Storage,,ERC_WEST,Texas,48,Nolan,353,48353,9.9,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56984.0,32.4969,-100.5797,56984.0,9.9,9.9,9.9,0.81,0.0,0.0,0.0,POINT (-100.5797 32.4969),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,56984+INABT
427,Loraine Windpark Project LLC,57303_G_LWG1,57303,G,LWG1,,Onshore Wind,,ERC_WEST,Texas,48,Mitchell,335,48335,75.0,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57303.0,32.4375,-100.7444,,,,,,,0.0,0.0,POINT (-100.7444 32.4375),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,75.0,7.656736327256558,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57303+LWG1
428,Loraine Windpark Project LLC,57303_G_LWG2,57303,G,LWG2,,Onshore Wind,,ERC_WEST,Texas,48,Mitchell,335,48335,75.0,0.0,2009.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57303.0,32.4375,-100.7444,,,,,,,0.0,0.0,POINT (-100.7444 32.4375),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,75.0,7.656736327256558,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57303+LWG2
429,Loraine Windpark Project LLC,57303_G_LWG3,57303,G,LWG3,,Onshore Wind,,ERC_WEST,Texas,48,Mitchell,335,48335,100.5,0.0,2012.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57303.0,32.4375,-100.7444,,,,,,,0.0,0.0,POINT (-100.7444 32.4375),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,100.5,10.260026678523788,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57303+LWG3
430,Ralls Wind Farm,57474_G_1,57474,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Crosby,107,48107,10.0,0.0,2011.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57474.0,33.661111,-101.39,,,,,,,0.0,0.0,POINT (-101.39 33.661111),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,10.0,1.0208981769675411,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57474+1
431,Stephens Ranch Wind Energy LLC,57983_G_1,57983,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Borden,33,48033,211.0,0.0,2014.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57983.0,32.926389,-101.647778,,,,,,,0.0,0.0,POINT (-101.647778 32.926389),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,211.0,21.540951534015118,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57983+1
432,Stephens Ranch Wind Energy LLC,57983_G_2,57983,G,2,,Onshore Wind,,ERC_WEST,Texas,48,Borden,33,48033,165.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57983.0,32.926389,-101.647778,,,,,,,0.0,0.0,POINT (-101.647778 32.926389),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,165.0,16.84481991996443,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,57983+2
433,BayWa r.e Mozart LLC,58048_G_1,58048,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Kent,263,48263,30.0,0.0,2012.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58048.0,32.969722,-100.524167,,,,,,,0.0,0.0,POINT (-100.524167 32.969722),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,30.0,3.0626945309026232,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58048+1
434,Blue Summit Wind LLC,58372_G_GEN1,58372,G,GEN1,,Onshore Wind,,ERC_WEST,Texas,48,Wilbarger,487,48487,135.4,0.0,2012.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58372.0,34.29,-99.364722,,,,,,,0.0,0.0,POINT (-99.364722 34.29),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,135.4,13.822961316140507,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58372+GEN1
435,Wake Wind Energy Center,58766_G_1,58766,G,1,,Onshore Wind,,ERC_REST,Texas,48,Crosby,107,48107,257.0,0.0,2016.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58766.0,33.825,-101.099722,,,,,,,0.0,0.0,POINT (-101.099722 33.825),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,257.0,26.237083148065807,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,58766+1
436,OCI Alamo 7 LLC,59207_G_OCIA7,59207,G,OCIA7,,Solar PV,,ERC_WEST,Texas,48,Haskell,207,48207,100.0,0.0,2016.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59207.0,33.04,-99.5525,,,,,,,0.0,0.0,POINT (-99.55249999999999 33.04),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,100.0,10.208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59207+OCIA7
437,Fluvanna,59245_G_FLUV1,59245,G,FLUV1,,Onshore Wind,,ERC_WEST,Texas,48,Scurry,415,48415,155.4,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59245.0,32.931944,-101.143611,,,,,,,0.0,0.0,POINT (-101.143611 32.931944),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,155.4,15.864757670075589,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59245+FLUV1
438,Mesquite Creek Wind,59332_G_MSCRK,59332,G,MSCRK,,Onshore Wind,,ERC_WEST,Texas,48,Dawson,115,48115,211.2,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59332.0,32.7,-101.741111,,,,,,,0.0,0.0,POINT (-101.741111 32.7),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,211.2,21.56136949755447,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59332+MSCRK
439,Pleasant Hill Wind Energy Project,59417_G_WT1,59417,G,WT1,,Onshore Wind,,ERC_WEST,Texas,48,Crosby,107,48107,20.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59417.0,33.738889,-101.485,,,,,,,0.0,0.0,POINT (-101.485 33.738889),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,20.0,2.0417963539350823,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59417+WT1
440,Green Pastures Wind I,59732_G_GPI,59732,G,GPI,,Onshore Wind,,ERC_WEST,Texas,48,Baylor,23,48023,150.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59732.0,33.628222,-99.411169,,,,,,,0.0,0.0,POINT (-99.411169 33.628222),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59732+GPI
441,Green Pastures Wind II,59733_G_GPII,59733,G,GPII,,Onshore Wind,,ERC_WEST,Texas,48,Knox,275,48275,150.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59733.0,33.645964,-99.532944,,,,,,,0.0,0.0,POINT (-99.532944 33.645964),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59733+GPII
442,Briscoe Wind Farm,59734_G_BFW,59734,G,BFW,,Onshore Wind,,ERC_PHDL,Texas,48,Briscoe,45,48045,150.0,0.0,2015.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59734.0,34.432267,-101.237233,,,,,,,0.0,0.0,POINT (-101.237233 34.432267),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,150.0,15.313472654513117,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,59734+BFW
443,Electra Wind Farm,60338_G_EWF,60338,G,EWF,,Onshore Wind,,ERC_WEST,Texas,48,Wilbarger,487,48487,230.0,0.0,2016.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60338.0,34.102943,-99.118746,,,,,,,0.0,0.0,POINT (-99.118746 34.102943),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,230.0,23.480658070253448,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60338+EWF
444,Horse Creek Wind Farm,60339_G_HCWF,60339,G,HCWF,,Onshore Wind,,ERC_WEST,Texas,48,Haskell,207,48207,230.0,0.0,2016.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60339.0,33.35,-99.54,,,,,,,0.0,0.0,POINT (-99.54000000000001 33.35),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,230.0,23.480658070253448,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60339+HCWF
445,Lamesa Solar,60372_G_LSPV1,60372,G,LSPV1,,Solar PV,,ERC_WEST,Texas,48,Dawson,115,48115,100.0,0.0,2017.0,9999,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60372.0,32.715611,-101.926522,,,,,,,0.0,0.0,POINT (-101.926522 32.715611),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,100.0,10.208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60372+LSPV1
446,"Blue Summit Storage, LLC",60690_G_WBSS,60690,G,WBSS,,Energy Storage,,ERC_WEST,Texas,48,Wilbarger,487,48487,30.0,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60690.0,34.299,-99.399,60690.0,12.6,30,30,0.81,0.0,0.0,0.0,POINT (-99.399 34.299),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,60690+WBSS
447,Willow Springs Wind Farm,60901_G_WSPWF,60901,G,WSPWF,,Onshore Wind,,ERC_WEST,Texas,48,Haskell,207,48207,250.0,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60901.0,33.345366,-99.624257,,,,,,,0.0,0.0,POINT (-99.624257 33.345366),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,250.0,25.522454424188528,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60901+WSPWF
448,Dermott Wind,60902_G_DERM,60902,G,DERM,,Onshore Wind,,ERC_WEST,Texas,48,Scurry,415,48415,253.0,0.0,2017.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60902.0,32.863769,-100.975128,,,,,,,0.0,0.0,POINT (-100.975128 32.863769),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,253.0,25.82872387727879,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,60902+DERM
449,NRG Elbow Creek Energy Storage Project,61362_G_ECBS,61362,G,ECBS,,Energy Storage,,ERC_WEST,Texas,48,Howard,227,48227,2.0,0.0,2017.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,61362.0,32.167575,-101.479217,61362.0,0.7,2,2,0.81,0.0,0.0,0.0,POINT (-101.479217 32.167575),59,60,60,14.0530094329,5.34604098118,p60,rto10,p60,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,61362+ECBS
450,Permian Basin,3494_G_CT5,3494,G,CT5,90027.0,Combustion Turbine,,ERC_WEST,Texas,48,Ward,475,48475,70.0,13545.0,1990.0,9999,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.596,0.596,0.596,0.596,,,,,,,,,,,,Natural Gas,3494.0,31.5839,-102.9633,,,,,,,2.381000415400321,117.0,POINT (-102.9633 31.5839),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,2.0,23.94,1786.5718096931969,28.0,0.0,7340.0,15.45,47.70065062659735,0,0.0,1,1,False,False,False,False,3494+CT5
451,Odessa Ector Generating Station,55215_G_CTG1,55215,G,CTG1,4149.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,148.9,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,2.381000415400321,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,47.3502,15201.173855046687,59.56,0.0,13170.0,3.5999999999999996,21.286071085593584,1,0.0,1,1,False,False,False,False,55215+CTG1
452,Odessa Ector Generating Station,55215_G_CTG2,55215,G,CTG2,4150.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,135.2,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,2.381000415400321,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,42.993599999999994,13802.543352601153,54.08,0.0,13170.0,3.5999999999999996,21.286071085593584,1,0.0,1,1,False,False,False,False,55215+CTG2
453,Odessa Ector Generating Station,55215_G_CTG3,55215,G,CTG3,4151.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,136.7,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03174,0.03174,0.03174,0.03174,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,2.381000415400321,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,43.4706,13955.678079146284,54.68,0.0,13170.0,3.5999999999999996,21.286071085593584,1,0.0,1,1,False,False,False,False,55215+CTG3
454,Odessa Ector Generating Station,55215_G_CTG4,55215,G,CTG4,4152.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,142.8,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03174,0.03174,0.03174,0.03174,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,2.381000415400321,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,45.4104,14578.42596709649,57.120000000000005,0.0,13170.0,3.5999999999999996,21.286071085593584,1,0.0,1,1,False,False,False,False,55215+CTG4
455,Odessa Ector Generating Station,55215_G_STG1,55215,G,STG1,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,208.9,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03202,0.03202,0.03202,0.03202,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,2.381000415400321,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,66.4302,21326.562916851934,83.56,0.0,13170.0,3.5999999999999996,21.286071085593584,1,0.0,1,1,False,False,False,False,55215+STG1
456,Odessa Ector Generating Station,55215_G_STG2,55215,G,STG2,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,211.5,7428.0,2001.0,9999,,,N,Natural Gas,,,,DLNB,,,,,,,,,,0.03174,0.03174,0.03174,0.03174,,,,,,,,,,,,Natural Gas,55215.0,31.8403,-102.3264,,,,,,,2.381000415400321,117.0,POINT (-102.3264 31.8403),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,67.257,21591.996442863496,84.60000000000001,0.0,13170.0,3.5999999999999996,21.286071085593584,1,0.0,1,1,False,False,False,False,55215+STG2
457,King Mountain Wind Ranch 1,55581_G_EXIS,55581,G,EXIS,,Onshore Wind,,ERC_WEST,Texas,48,Upton,461,48461,278.0,0.0,2001.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,55581.0,31.2092,-102.2417,,,,,,,0.0,0.0,POINT (-102.2417 31.2092),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,278.0,28.380969319697645,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,55581+EXIS
458,Quail Run Energy Center,56349_G_CT1A,56349,G,CT1A,89698.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,72.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,2.381000415400321,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,46.008,7350.466874166296,28.8,0.0,13170.0,3.5999999999999996,24.409943630598804,1,0.0,1,1,False,False,False,False,56349+CT1A
459,Quail Run Energy Center,56349_G_CT1B,56349,G,CT1B,89699.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,72.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,2.381000415400321,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,46.008,7350.466874166296,28.8,0.0,13170.0,3.5999999999999996,24.409943630598804,1,0.0,1,1,False,False,False,False,56349+CT1B
460,Quail Run Energy Center,56349_G_CT2A,56349,G,CT2A,4575.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,70.0,8740.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,2.381000415400321,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,24.409943630598804,1,0.0,1,1,False,False,False,False,56349+CT2A
461,Quail Run Energy Center,56349_G_CT2B,56349,G,CT2B,4576.0,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,70.0,8740.0,2002.0,9999,,,N,Natural Gas,,,,DLNB,SCR,,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,2.381000415400321,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,44.730000000000004,7146.2872387727875,28.0,0.0,13170.0,3.5999999999999996,24.409943630598804,1,0.0,1,1,False,False,False,False,56349+CT2B
462,Quail Run Energy Center,56349_G_ST1,56349,G,ST1,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,98.0,8740.0,2007.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2007.0,,,,,,,,0.02551,0.02551,0.02551,0.02551,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,2.381000415400321,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,62.622,10004.802134281903,39.2,0.0,13170.0,3.5999999999999996,24.409943630598804,1,0.0,1,1,False,False,False,False,56349+ST1
463,Quail Run Energy Center,56349_G_ST2,56349,G,ST2,,Combined Cycle,,ERC_WEST,Texas,48,Ector,135,48135,100.0,8740.0,2008.0,9999,,,N,Natural Gas,,,,DLNB + LNB + NH3,SCR,2008.0,,,,,,,,0.02225,0.02225,0.02225,0.02225,,,,,,,,,,,,Natural Gas,56349.0,31.8414,-102.315,,,,,,,2.381000415400321,117.0,POINT (-102.315 31.8414),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,4.0,31.8,10208.98176967541,40.0,0.0,13170.0,3.5999999999999996,24.409943630598804,1,0.0,1,1,False,False,False,False,56349+ST2
464,Sand Bluff Wind Farm,56479_G_2,56479,G,2,,Onshore Wind,,ERC_WEST,Texas,48,Glasscock,173,48173,90.0,0.0,2007.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56479.0,31.991442,-101.302637,,,,,,,0.0,0.0,POINT (-101.302637 31.991442),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,90.0,9.188083592707871,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56479+2
465,Stanton Wind Energy LLC,56644_G_1,56644,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Martin,317,48317,120.0,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56644.0,32.2353,-101.8367,,,,,,,0.0,0.0,POINT (-101.8367 32.2353),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,120.0,12.250778123610493,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56644+1
466,EC&R Panther Creek Wind Farm II,56921_G_1,56921,G,1,,Onshore Wind,,ERC_WEST,Texas,48,Glasscock,173,48173,115.5,0.0,2008.0,9999,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,56921.0,31.9361,-101.2983,,,,,,,0.0,0.0,POINT (-101.2983 31.9361),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,115.5,11.7913739439751,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,False,False,False,False,56921+1
467,Notrees Windpower,56961_G_BATT,56961,G,BATT,,Energy Storage,,ERC_WEST,Texas,48,Ector,135,48135,36.0,0.0,2012.0,9999,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,56961.0,31.995,-102.828333,56961.0,13.6,36,36,0.81,0.0,0.0,0.0,POINT (-102.828333 31.995),61,62,62,9.19136542403,2.63378546811,p62,rto10,p62,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,False,False,False,False,56961+BATT
